order_id,order_datetime,order_date,order_time,order_hour,order_dayofweek,day_name,is_weekend,is_holiday,kitchen_id,kitchen_name,zip_code,num_items,order_subtotal,net_payout,discount_applied,prep_time_min,delivery_time_min,total_delivery_time_min,avoidable_wait_min,confirmed_ready_time,dasher_arrival_time,pickup_time,delivery_time,order_status,rating,weather_condition,temperature_c,currency
778,2025-08-18 10:51:41,2025-08-18,10:51:41,10,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.87,False,19,31,63.73,13.73,2025-08-18 11:10:41,2025-08-18 11:19:41,2025-08-18 11:24:24.824243,2025-08-18 11:55:24.824243,Completed,5.0,Rain,15.0,USD
779,2025-08-18 10:14:59,2025-08-18,10:14:59,10,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,28.97,25.54,False,18,16,35.7,1.7,2025-08-18 10:32:59,2025-08-18 10:31:59,2025-08-18 10:34:41.001573,2025-08-18 10:50:41.001573,Completed,5.0,Rain,15.0,USD
780,2025-08-18 11:15:44,2025-08-18,11:15:44,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,11.48,8.74,False,15,19,30.28,0.0,2025-08-18 11:30:44,2025-08-18 11:25:44,2025-08-18 11:27:00.507232,2025-08-18 11:46:00.507232,Completed,5.0,Rain,15.0,USD
781,2025-08-18 11:29:39,2025-08-18,11:29:39,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.79,False,15,41,57.18,1.18,2025-08-18 11:44:39,2025-08-18 11:41:39,2025-08-18 11:45:49.806048,2025-08-18 12:26:49.806048,Completed,5.0,Rain,15.0,USD
782,2025-08-18 11:14:04,2025-08-18,11:14:04,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.92,False,16,21,47.02,10.02,2025-08-18 11:30:04,2025-08-18 11:38:04,2025-08-18 11:40:05.082640,2025-08-18 12:01:05.082640,Completed,5.0,Rain,15.0,USD
783,2025-08-18 11:07:43,2025-08-18,11:07:43,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,14.84,True,22,32,54.95,0.95,2025-08-18 11:29:43,2025-08-18 11:28:43,2025-08-18 11:30:39.829269,2025-08-18 12:02:39.829269,Cancelled,,Rain,15.0,USD
784,2025-08-18 11:11:21,2025-08-18,11:11:21,11,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.22,False,14,18,36.14,4.14,2025-08-18 11:25:21,2025-08-18 11:28:21,2025-08-18 11:29:29.133937,2025-08-18 11:47:29.133937,Completed,5.0,Rain,15.0,USD
785,2025-08-18 12:28:15,2025-08-18,12:28:15,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.75,False,14,16,29.95,0.0,2025-08-18 12:42:15,2025-08-18 12:41:15,2025-08-18 12:42:11.991320,2025-08-18 12:58:11.991320,Completed,5.0,Rain,15.0,USD
786,2025-08-18 12:01:56,2025-08-18,12:01:56,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.25,False,17,17,29.53,0.0,2025-08-18 12:18:56,2025-08-18 12:13:56,2025-08-18 12:14:27.950479,2025-08-18 12:31:27.950479,Completed,5.0,Rain,15.0,USD
787,2025-08-18 12:18:26,2025-08-18,12:18:26,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.41,False,25,40,78.62,13.62,2025-08-18 12:43:26,2025-08-18 12:53:26,2025-08-18 12:57:02.936749,2025-08-18 13:37:02.936749,Completed,4.0,Rain,15.0,USD
788,2025-08-18 12:26:15,2025-08-18,12:26:15,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,18.48,15.2,True,18,34,51.18,0.0,2025-08-18 12:44:15,2025-08-18 12:40:15,2025-08-18 12:43:25.993432,2025-08-18 13:17:25.993432,Completed,4.0,Rain,15.0,USD
789,2025-08-18 12:52:50,2025-08-18,12:52:50,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.25,False,7,26,41.52,8.52,2025-08-18 12:59:50,2025-08-18 13:07:50,2025-08-18 13:08:21.233911,2025-08-18 13:34:21.233911,Completed,4.0,Rain,15.0,USD
790,2025-08-18 12:06:39,2025-08-18,12:06:39,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.18,True,12,42,58.59,4.59,2025-08-18 12:18:39,2025-08-18 12:20:39,2025-08-18 12:23:14.338322,2025-08-18 13:05:14.338322,Completed,5.0,Rain,15.0,USD
791,2025-08-18 12:07:50,2025-08-18,12:07:50,12,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.41,True,6,36,54.74,12.74,2025-08-18 12:13:50,2025-08-18 12:23:50,2025-08-18 12:26:34.329006,2025-08-18 13:02:34.329006,Completed,4.0,Rain,15.0,USD
792,2025-08-18 13:23:18,2025-08-18,13:23:18,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,34.97,29.78,True,21,28,54.0,5.0,2025-08-18 13:44:18,2025-08-18 13:47:18,2025-08-18 13:49:18.259550,2025-08-18 14:17:18.259550,Completed,5.0,Rain,15.0,USD
793,2025-08-18 13:47:03,2025-08-18,13:47:03,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,7.95,False,18,20,42.03,4.03,2025-08-18 14:05:03,2025-08-18 14:05:03,2025-08-18 14:09:05.082845,2025-08-18 14:29:05.082845,Completed,5.0,Rain,15.0,USD
794,2025-08-18 13:46:28,2025-08-18,13:46:28,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,34.97,30.76,False,24,33,64.39,7.39,2025-08-18 14:10:28,2025-08-18 14:15:28,2025-08-18 14:17:51.147894,2025-08-18 14:50:51.147894,Completed,5.0,Rain,15.0,USD
795,2025-08-18 13:07:20,2025-08-18,13:07:20,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,11.62,False,21,18,44.82,5.82,2025-08-18 13:28:20,2025-08-18 13:30:20,2025-08-18 13:34:09.191924,2025-08-18 13:52:09.191924,Completed,5.0,Rain,15.0,USD
796,2025-08-18 13:30:37,2025-08-18,13:30:37,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,12.98,10.27,False,13,16,38.15,9.15,2025-08-18 13:43:37,2025-08-18 13:51:37,2025-08-18 13:52:46.134143,2025-08-18 14:08:46.134143,Completed,5.0,Rain,15.0,USD
797,2025-08-18 13:08:29,2025-08-18,13:08:29,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.26,False,10,21,41.89,10.89,2025-08-18 13:18:29,2025-08-18 13:24:29,2025-08-18 13:29:22.400091,2025-08-18 13:50:22.400091,Completed,5.0,Rain,15.0,USD
798,2025-08-18 13:03:17,2025-08-18,13:03:17,13,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,14.98,11.52,False,13,18,42.56,11.56,2025-08-18 13:16:17,2025-08-18 13:25:17,2025-08-18 13:27:50.816310,2025-08-18 13:45:50.816310,Completed,4.0,Rain,15.0,USD
799,2025-08-18 14:38:10,2025-08-18,14:38:10,14,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,12.98,9.68,False,16,40,59.1,3.1,2025-08-18 14:54:10,2025-08-18 14:54:10,2025-08-18 14:57:16.092790,2025-08-18 15:37:16.092790,Completed,4.0,Rain,15.0,USD
800,2025-08-18 14:33:31,2025-08-18,14:33:31,14,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.8,False,11,21,46.27,14.27,2025-08-18 14:44:31,2025-08-18 14:54:31,2025-08-18 14:58:46.987037,2025-08-18 15:19:46.987037,Completed,3.0,Rain,15.0,USD
801,2025-08-18 15:15:15,2025-08-18,15:15:15,15,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,25.98,18.96,False,22,28,56.51,6.51,2025-08-18 15:37:15,2025-08-18 15:39:15,2025-08-18 15:43:45.792110,2025-08-18 16:11:45.792110,Completed,5.0,Rain,15.0,USD
802,2025-08-18 16:00:26,2025-08-18,16:00:26,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,18.98,14.9,False,18,16,47.8,13.8,2025-08-18 16:18:26,2025-08-18 16:28:26,2025-08-18 16:32:14.038601,2025-08-18 16:48:14.038601,Completed,5.0,Rain,15.0,USD
803,2025-08-18 16:51:51,2025-08-18,16:51:51,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,26.98,21.9,True,23,41,64.54,0.54,2025-08-18 17:14:51,2025-08-18 17:12:51,2025-08-18 17:15:23.159169,2025-08-18 17:56:23.159169,Completed,5.0,Rain,15.0,USD
804,2025-08-18 16:46:26,2025-08-18,16:46:26,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.22,False,6,19,32.83,7.83,2025-08-18 16:52:26,2025-08-18 16:58:26,2025-08-18 17:00:15.863416,2025-08-18 17:19:15.863416,Completed,5.0,Rain,15.0,USD
805,2025-08-18 16:19:10,2025-08-18,16:19:10,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,14.54,False,22,29,50.89,0.0,2025-08-18 16:41:10,2025-08-18 16:36:10,2025-08-18 16:41:03.633610,2025-08-18 17:10:03.633610,Completed,5.0,Rain,15.0,USD
806,2025-08-18 16:11:50,2025-08-18,16:11:50,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.12,False,11,26,49.67,12.67,2025-08-18 16:22:50,2025-08-18 16:31:50,2025-08-18 16:35:30.053557,2025-08-18 17:01:30.053557,Completed,5.0,Rain,15.0,USD
807,2025-08-18 16:44:21,2025-08-18,16:44:21,16,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.99,False,16,16,38.42,6.42,2025-08-18 17:00:21,2025-08-18 17:04:21,2025-08-18 17:06:45.993608,2025-08-18 17:22:45.993608,Completed,5.0,Rain,15.0,USD
808,2025-08-18 17:50:13,2025-08-18,17:50:13,17,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,6.2,False,16,36,52.29,0.29,2025-08-18 18:06:13,2025-08-18 18:03:13,2025-08-18 18:06:30.522907,2025-08-18 18:42:30.522907,Completed,5.0,Rain,15.0,USD
809,2025-08-18 18:58:43,2025-08-18,18:58:43,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,16.46,False,20,43,60.0,0.0,2025-08-18 19:18:43,2025-08-18 19:14:43,2025-08-18 19:15:42.960967,2025-08-18 19:58:42.960967,Completed,5.0,Rain,15.0,USD
810,2025-08-18 18:11:41,2025-08-18,18:11:41,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,10.91,False,24,37,61.02,0.02,2025-08-18 18:35:41,2025-08-18 18:32:41,2025-08-18 18:35:42.404716,2025-08-18 19:12:42.404716,Completed,4.0,Rain,15.0,USD
811,2025-08-18 18:34:07,2025-08-18,18:34:07,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,11.45,False,25,30,59.89,4.89,2025-08-18 18:59:07,2025-08-18 19:00:07,2025-08-18 19:04:00.356845,2025-08-18 19:34:00.356845,Completed,5.0,Rain,15.0,USD
812,2025-08-18 18:32:43,2025-08-18,18:32:43,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.76,False,17,23,36.79,0.0,2025-08-18 18:49:43,2025-08-18 18:45:43,2025-08-18 18:46:30.109679,2025-08-18 19:09:30.109679,Completed,5.0,Rain,15.0,USD
813,2025-08-18 18:07:30,2025-08-18,18:07:30,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,11.98,10.0,False,15,32,53.53,6.53,2025-08-18 18:22:30,2025-08-18 18:26:30,2025-08-18 18:29:02.034163,2025-08-18 19:01:02.034163,Completed,4.0,Rain,15.0,USD
814,2025-08-18 18:56:04,2025-08-18,18:56:04,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.14,False,11,43,63.89,9.89,2025-08-18 19:07:04,2025-08-18 19:16:04,2025-08-18 19:16:57.573363,2025-08-18 19:59:57.573363,Completed,5.0,Rain,15.0,USD
815,2025-08-18 18:04:06,2025-08-18,18:04:06,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,17.98,15.73,False,15,23,39.64,1.64,2025-08-18 18:19:06,2025-08-18 18:17:06,2025-08-18 18:20:44.212170,2025-08-18 18:43:44.212170,Completed,5.0,Rain,15.0,USD
816,2025-08-18 18:40:01,2025-08-18,18:40:01,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,3,25.97,22.01,True,16,28,45.63,1.63,2025-08-18 18:56:01,2025-08-18 18:55:01,2025-08-18 18:57:38.954328,2025-08-18 19:25:38.954328,Completed,5.0,Rain,15.0,USD
817,2025-08-18 18:12:04,2025-08-18,18:12:04,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.36,False,10,42,58.26,6.26,2025-08-18 18:22:04,2025-08-18 18:24:04,2025-08-18 18:28:19.435830,2025-08-18 19:10:19.435830,Completed,5.0,Rain,15.0,USD
818,2025-08-18 18:41:41,2025-08-18,18:41:41,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,6.07,False,16,25,54.17,13.17,2025-08-18 18:57:41,2025-08-18 19:07:41,2025-08-18 19:10:51.206459,2025-08-18 19:35:51.206459,Completed,5.0,Rain,15.0,USD
819,2025-08-18 18:19:36,2025-08-18,18:19:36,18,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.58,False,6,43,54.27,5.27,2025-08-18 18:25:36,2025-08-18 18:29:36,2025-08-18 18:30:52.369024,2025-08-18 19:13:52.369024,Completed,4.0,Rain,15.0,USD
820,2025-08-18 19:49:54,2025-08-18,19:49:54,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,13.98,11.52,True,12,19,38.78,7.78,2025-08-18 20:01:54,2025-08-18 20:07:54,2025-08-18 20:09:40.783149,2025-08-18 20:28:40.783149,Cancelled,,Rain,15.0,USD
821,2025-08-18 19:34:18,2025-08-18,19:34:18,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,6.28,False,11,20,31.23,0.23,2025-08-18 19:45:18,2025-08-18 19:44:18,2025-08-18 19:45:31.538773,2025-08-18 20:05:31.538773,Completed,5.0,Rain,15.0,USD
822,2025-08-18 19:28:16,2025-08-18,19:28:16,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,15.48,11.82,False,16,20,40.03,4.03,2025-08-18 19:44:16,2025-08-18 19:45:16,2025-08-18 19:48:17.871555,2025-08-18 20:08:17.871555,Completed,4.0,Rain,15.0,USD
823,2025-08-18 19:23:28,2025-08-18,19:23:28,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,16.98,15.05,False,18,20,43.05,5.05,2025-08-18 19:41:28,2025-08-18 19:45:28,2025-08-18 19:46:30.802306,2025-08-18 20:06:30.802306,Completed,5.0,Rain,15.0,USD
824,2025-08-18 19:29:59,2025-08-18,19:29:59,19,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.0,False,7,19,25.87,0.0,2025-08-18 19:36:59,2025-08-18 19:31:59,2025-08-18 19:36:50.940544,2025-08-18 19:55:50.940544,Completed,3.0,Rain,15.0,USD
825,2025-08-18 20:18:30,2025-08-18,20:18:30,20,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,5.3,False,10,45,58.1,3.1,2025-08-18 20:28:30,2025-08-18 20:27:30,2025-08-18 20:31:35.885567,2025-08-18 21:16:35.885567,Completed,5.0,Rain,15.0,USD
826,2025-08-18 20:07:46,2025-08-18,20:07:46,20,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,11.42,False,23,43,63.13,0.0,2025-08-18 20:30:46,2025-08-18 20:26:46,2025-08-18 20:27:53.644289,2025-08-18 21:10:53.644289,Completed,5.0,Rain,15.0,USD
827,2025-08-18 20:53:14,2025-08-18,20:53:14,20,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,16.98,12.55,False,17,26,41.97,0.0,2025-08-18 21:10:14,2025-08-18 21:07:14,2025-08-18 21:09:12.118947,2025-08-18 21:35:12.118947,Completed,4.0,Rain,15.0,USD
828,2025-08-18 20:50:59,2025-08-18,20:50:59,20,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,10.25,False,24,23,48.6,1.6,2025-08-18 21:14:59,2025-08-18 21:15:59,2025-08-18 21:16:35.088135,2025-08-18 21:39:35.088135,Completed,3.0,Rain,15.0,USD
829,2025-08-18 22:05:32,2025-08-18,22:05:32,22,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,2,13.98,12.42,False,15,21,47.93,11.93,2025-08-18 22:20:32,2025-08-18 22:30:32,2025-08-18 22:32:27.794609,2025-08-18 22:53:27.794609,Completed,5.0,Rain,15.0,USD
830,2025-08-18 22:23:25,2025-08-18,22:23:25,22,0,Monday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.32,False,15,37,62.16,10.16,2025-08-18 22:38:25,2025-08-18 22:46:25,2025-08-18 22:48:34.800091,2025-08-18 23:25:34.800091,Completed,5.0,Rain,15.0,USD
831,2025-08-19 10:55:35,2025-08-19,10:55:35,10,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,17.48,13.78,True,18,21,51.84,12.84,2025-08-19 11:13:35,2025-08-19 11:22:35,2025-08-19 11:26:25.212473,2025-08-19 11:47:25.212473,Completed,4.0,Clear,28.0,USD
832,2025-08-19 11:46:57,2025-08-19,11:46:57,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.16,False,17,38,64.13,9.13,2025-08-19 12:03:57,2025-08-19 12:11:57,2025-08-19 12:13:04.683275,2025-08-19 12:51:04.683275,Completed,4.0,Clear,28.0,USD
833,2025-08-19 11:30:55,2025-08-19,11:30:55,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,27.47,21.29,True,22,25,48.7,1.7,2025-08-19 11:52:55,2025-08-19 11:49:55,2025-08-19 11:54:36.951309,2025-08-19 12:19:36.951309,Completed,5.0,Clear,28.0,USD
834,2025-08-19 11:40:58,2025-08-19,11:40:58,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,22.98,19.56,True,19,28,50.0,3.0,2025-08-19 11:59:58,2025-08-19 11:59:58,2025-08-19 12:02:58.069738,2025-08-19 12:30:58.069738,Completed,5.0,Clear,28.0,USD
835,2025-08-19 11:11:53,2025-08-19,11:11:53,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,12.13,False,20,24,54.69,10.69,2025-08-19 11:31:53,2025-08-19 11:41:53,2025-08-19 11:42:34.402887,2025-08-19 12:06:34.402887,Completed,4.0,Clear,28.0,USD
836,2025-08-19 12:35:47,2025-08-19,12:35:47,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.41,False,8,22,29.06,0.0,2025-08-19 12:43:47,2025-08-19 12:38:47,2025-08-19 12:42:50.629278,2025-08-19 13:04:50.629278,Completed,3.0,Clear,28.0,USD
837,2025-08-19 12:40:30,2025-08-19,12:40:30,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,18.98,15.9,False,14,35,55.38,6.38,2025-08-19 12:54:30,2025-08-19 12:58:30,2025-08-19 13:00:52.632328,2025-08-19 13:35:52.632328,Completed,4.0,Clear,28.0,USD
838,2025-08-19 12:07:48,2025-08-19,12:07:48,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,13.98,11.13,False,14,30,44.2,0.2,2025-08-19 12:21:48,2025-08-19 12:18:48,2025-08-19 12:21:59.700657,2025-08-19 12:51:59.700657,Completed,4.0,Clear,28.0,USD
839,2025-08-19 12:16:40,2025-08-19,12:16:40,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.03,False,19,30,49.18,0.18,2025-08-19 12:35:40,2025-08-19 12:33:40,2025-08-19 12:35:50.764598,2025-08-19 13:05:50.764598,Completed,5.0,Clear,28.0,USD
840,2025-08-19 12:37:03,2025-08-19,12:37:03,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,21.98,16.1,False,19,25,57.45,13.45,2025-08-19 12:56:03,2025-08-19 13:05:03,2025-08-19 13:09:30.145661,2025-08-19 13:34:30.145661,Completed,5.0,Clear,28.0,USD
841,2025-08-19 12:26:40,2025-08-19,12:26:40,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,27.98,20.02,True,22,16,43.81,5.81,2025-08-19 12:48:40,2025-08-19 12:52:40,2025-08-19 12:54:28.749306,2025-08-19 13:10:28.749306,Completed,5.0,Clear,28.0,USD
842,2025-08-19 12:40:11,2025-08-19,12:40:11,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.89,False,11,18,31.95,2.95,2025-08-19 12:51:11,2025-08-19 12:51:11,2025-08-19 12:54:07.802331,2025-08-19 13:12:07.802331,Completed,4.0,Clear,28.0,USD
843,2025-08-19 13:19:17,2025-08-19,13:19:17,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.5,True,19,37,62.93,6.93,2025-08-19 13:38:17,2025-08-19 13:44:17,2025-08-19 13:45:12.875021,2025-08-19 14:22:12.875021,Completed,5.0,Clear,28.0,USD
844,2025-08-19 13:33:18,2025-08-19,13:33:18,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,14.64,False,20,39,71.35,12.35,2025-08-19 13:53:18,2025-08-19 14:03:18,2025-08-19 14:05:39.238516,2025-08-19 14:44:39.238516,Completed,4.0,Clear,28.0,USD
845,2025-08-19 13:32:14,2025-08-19,13:32:14,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.23,True,20,21,41.38,0.38,2025-08-19 13:52:14,2025-08-19 13:50:14,2025-08-19 13:52:36.683490,2025-08-19 14:13:36.683490,Completed,4.0,Clear,28.0,USD
846,2025-08-19 13:01:30,2025-08-19,13:01:30,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,6.27,False,12,24,43.13,7.13,2025-08-19 13:13:30,2025-08-19 13:19:30,2025-08-19 13:20:37.533775,2025-08-19 13:44:37.533775,Completed,3.0,Clear,28.0,USD
847,2025-08-19 14:21:11,2025-08-19,14:21:11,14,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,28.98,21.03,False,25,24,47.85,0.0,2025-08-19 14:46:11,2025-08-19 14:41:11,2025-08-19 14:45:02.004258,2025-08-19 15:09:02.004258,Completed,4.0,Clear,28.0,USD
848,2025-08-19 15:44:14,2025-08-19,15:44:14,15,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,28.98,24.29,False,22,19,43.09,2.09,2025-08-19 16:06:14,2025-08-19 16:07:14,2025-08-19 16:08:19.158928,2025-08-19 16:27:19.158928,Completed,3.0,Clear,28.0,USD
849,2025-08-19 15:04:01,2025-08-19,15:04:01,15,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.87,False,26,30,64.69,8.69,2025-08-19 15:30:01,2025-08-19 15:38:01,2025-08-19 15:38:42.479574,2025-08-19 16:08:42.479574,Completed,4.0,Clear,28.0,USD
850,2025-08-19 15:03:30,2025-08-19,15:03:30,15,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,29.97,21.04,True,18,44,65.69,3.69,2025-08-19 15:21:30,2025-08-19 15:24:30,2025-08-19 15:25:11.686004,2025-08-19 16:09:11.686004,Completed,4.0,Clear,28.0,USD
851,2025-08-19 16:07:58,2025-08-19,16:07:58,16,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,21.97,15.78,False,16,21,39.33,2.33,2025-08-19 16:23:58,2025-08-19 16:24:58,2025-08-19 16:26:17.891093,2025-08-19 16:47:17.891093,Completed,5.0,Clear,28.0,USD
852,2025-08-19 16:17:37,2025-08-19,16:17:37,16,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,21.98,18.08,False,22,26,52.35,4.35,2025-08-19 16:39:37,2025-08-19 16:39:37,2025-08-19 16:43:57.887282,2025-08-19 17:09:57.887282,Completed,5.0,Clear,28.0,USD
853,2025-08-19 16:04:06,2025-08-19,16:04:06,16,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,11.6,True,24,33,54.88,0.0,2025-08-19 16:28:06,2025-08-19 16:23:06,2025-08-19 16:25:58.786460,2025-08-19 16:58:58.786460,Completed,5.0,Clear,28.0,USD
854,2025-08-19 16:48:34,2025-08-19,16:48:34,16,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.56,False,14,38,54.66,2.66,2025-08-19 17:02:34,2025-08-19 17:00:34,2025-08-19 17:05:13.542666,2025-08-19 17:43:13.542666,Completed,3.0,Clear,28.0,USD
855,2025-08-19 16:44:37,2025-08-19,16:44:37,16,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,24.98,19.38,False,21,29,49.31,0.0,2025-08-19 17:05:37,2025-08-19 17:03:37,2025-08-19 17:04:55.829105,2025-08-19 17:33:55.829105,Completed,4.0,Clear,28.0,USD
856,2025-08-19 17:14:26,2025-08-19,17:14:26,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,9.45,False,18,39,63.06,6.06,2025-08-19 17:32:26,2025-08-19 17:37:26,2025-08-19 17:38:29.376159,2025-08-19 18:17:29.376159,Completed,4.0,Clear,28.0,USD
857,2025-08-19 17:45:18,2025-08-19,17:45:18,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.43,False,14,38,48.87,0.0,2025-08-19 17:59:18,2025-08-19 17:55:18,2025-08-19 17:56:10.206945,2025-08-19 18:34:10.206945,Completed,5.0,Clear,28.0,USD
858,2025-08-19 17:47:19,2025-08-19,17:47:19,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,24.98,22.41,False,25,41,76.52,10.52,2025-08-19 18:12:19,2025-08-19 18:21:19,2025-08-19 18:22:49.985826,2025-08-19 19:03:49.985826,Completed,5.0,Clear,28.0,USD
859,2025-08-19 18:54:04,2025-08-19,18:54:04,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.32,False,18,40,72.73,14.73,2025-08-19 19:12:04,2025-08-19 19:22:04,2025-08-19 19:26:47.552140,2025-08-19 20:06:47.552140,Completed,3.0,Clear,28.0,USD
860,2025-08-19 18:43:06,2025-08-19,18:43:06,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.86,False,13,29,40.04,0.0,2025-08-19 18:56:06,2025-08-19 18:53:06,2025-08-19 18:54:08.188818,2025-08-19 19:23:08.188818,Completed,4.0,Clear,28.0,USD
861,2025-08-19 18:47:59,2025-08-19,18:47:59,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,33.97,27.82,False,21,17,48.89,10.89,2025-08-19 19:08:59,2025-08-19 19:14:59,2025-08-19 19:19:52.306023,2025-08-19 19:36:52.306023,Completed,5.0,Clear,28.0,USD
862,2025-08-19 19:07:14,2025-08-19,19:07:14,19,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.97,False,20,28,59.75,11.75,2025-08-19 19:27:14,2025-08-19 19:37:14,2025-08-19 19:38:59.199950,2025-08-19 20:06:59.199950,Completed,5.0,Clear,28.0,USD
